org_sentences,paraphrased,org_perplexity,para_perplexity,diff_perplex,log_likelihood_org,log_likelihood_para,diff_log_likelihood
"The World Health Organization will push at least 10 more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis.

Even before 2014, though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDA—and because so many smokers are using them already, a change may not have big impact.

And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.","The World Health Organization will push at least  more years before it decides officially recognizing that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis. Even before , though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in , a position whole lot of people have been asking government representatives to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes cigarettes under the same laws that regulate other tobacco commercial products. But because they're considered ""health products,"" that may not pass muster with the FDAâ€”and because so many smokers are using them already, that such a change may not have big impact. And if the FDA were able to get their way, strict, as it apparently might, it wouldn't only discourage people from smoking but also using them.",13.296788215637209,30.151975631713867,16.85518741607666,2.587522506713867,3.406250476837158,0.818727970123291
"The World Health Organization will push at least 10 more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis.

Even before 2014, though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDA—and because so many smokers are using them already, a change may not have big impact.

And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.","The World Health Organization will push at least   more years before it decides that tobacco is a public health priority. threat to the planet. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis. Even outcome. Long before , though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're now, they are in a position to do something. They've made So now it clear: 's time to act. The only way to effectively halt smoking is to put bring e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" devicesâ€”a designation that may not pass muster with the FDAâ€”and because so many smokers are using them already, them, even such a change may not have big impact. And if the FDA were able to get their way, name changed, as it apparently might, it wouldn't only discourage people from using them.",13.296788215637209,32.93701171875,19.640223503112797,2.587522506713867,3.4945969581604004,0.9070744514465332
"The World Health Organization will push at least 10 more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis.

Even before 2014, though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDA—and because so many smokers are using them already, a change may not have big impact.

And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.","The World Health Organization will push at least  more years before it decides that tobacco stopping smoking is a public health priority. ""By that time, people will have been smoking for decades, and we all efforts to prevent them will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis. Even state of health. Long before , though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. it. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt stop smoking is to put e-cigarettes control cigarettes under the same laws that regulate other tobacco products. medications. But because they're considered ""health products,"" that may not never pass muster with the FDAâ€”and because so many smokers are using them already, a change may not never have a big impact. And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.",13.296788215637209,29.448184967041016,16.15139675140381,2.587522506713867,3.382632255554199,0.795109748840332
"The World Health Organization will push at least 10 more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis.

Even before 2014, though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDA—and because so many smokers are using them already, a change may not have big impact.

And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.","The until the World Health Organization will push at least  more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting saysâ€”insipidly even calling smoking a ""horrific"" health crisis. Even before , though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. smokers. Yet now they're in a position to do something. They've it. Several researchers have made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate as other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDAâ€”and because so many smokers are using them already, a , even the most ambitious change may not have big impact. And if the FDA were able to get their way, them banned, as it apparently might, it wouldn't only discourage people from using them.",13.296788215637209,30.451217651367188,17.15442943572998,2.587522506713867,3.416126012802124,0.8286035060882568
"The World Health Organization will push at least 10 more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis.

Even before 2014, though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDA—and because so many smokers are using them already, a change may not have big impact.

And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.","The World Health Organization will push at least  more years before it the UN decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis. Even before , though, WHO and other health agencies had groups have acknowledged that they did not know how to stop tobacco. Yet the epidemic. Yet now they're health leaders in a position to do something. They've something have made it clear: The only way to effectively halt smoking stop and prevent electronic vaping is to put e-cigarettes under the same laws federal standards that regulate other tobacco products. But because they're considered ""health products,"" that's a proposal that may not pass muster with the FDAâ€”and FDA. And because so many smokers are using them already, a change may not have big impact. And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.",13.296788215637209,32.206695556640625,18.909907341003414,2.587522506713867,3.4721744060516357,0.8846518993377686
"The World Health Organization will push at least 10 more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis.

Even before 2014, though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDA—and because so many smokers are using them already, a change may not have big impact.

And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.","The World Health Organization will push at least back  more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, chief scientists caution on its website, predicting a ""horrific"" health crisis. Even before , though, WHO and a number of other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now that they're in a position to do something. They've something, the country has made it clear: no progress. The only way to effectively halt smoking is to put by holding e-cigarettes under the same laws that regulate other govern tobacco products. But because they're considered ""health products,"" that requirement may not pass muster with the FDAâ€”and because so many smokers are using them already, a change may not have big impact. And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage stop people from using them.",13.296788215637209,32.08292388916016,18.78613567352295,2.587522506713867,3.4683239459991455,0.8808014392852783
"The World Health Organization will push at least 10 more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis.

Even before 2014, though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDA—and because so many smokers are using them already, a change may not have big impact.

And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.","The and the World Health Organization will push at least  more years before it decides that tobacco is a public health priority. ""By that time, then most people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis. Even before burden. As early as , though, WHO and other health agencies had acknowledged that they did not didn't yet know how to stop the epidemic. Yet now they're in â€” a position whopping two years into the smoke-free revolution a day â€” they want to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDAâ€”and because so many smokers are using them already, a change it may not have big impact. And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage stop people from using them.",13.296788215637209,28.08000373840332,14.783215522766112,2.587522506713867,3.3350577354431152,0.747535228729248
"The World Health Organization will push at least 10 more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis.

Even before 2014, though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDA—and because so many smokers are using them already, a change may not have big impact.

And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.","The World Health Organization will push for at least  more years before it decides that combatting tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the failed."" WHO's Frieden said, predicting a ""horrific"" public health crisis. Even before , though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now Now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put regulate e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not could pass muster with the FDAâ€”and because so not many smokers are using them already, a , making the change may not have big cultural impact. And if If the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.",13.296788215637209,27.74690055847168,14.450112342834473,2.587522506713867,3.3231241703033447,0.7356016635894775
"The World Health Organization will push at least 10 more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis.

Even before 2014, though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDA—and because so many smokers are using them already, a change may not have big impact.

And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.","The World Health Organization will push at least  more another two years before it decides that tobacco if smoking is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" what the WHO's Frieden said, predicting described last year as a ""horrific"" health crisis. Even before , though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it their plan clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with along the FDAâ€”and because so many smokers are using them already, a change may regulation might not have big impact. And if the FDA were able tries to get their way, tough, as it apparently might, it wouldn't only discourage people from using them.",13.296788215637209,31.06126976013184,17.76448154449463,2.587522506713867,3.4359617233276367,0.8484392166137695
"The World Health Organization will push at least 10 more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's Frieden said, predicting a ""horrific"" health crisis.

Even before 2014, though, WHO and other health agencies had acknowledged that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. But because they're considered ""health products,"" that may not pass muster with the FDA—and because so many smokers are using them already, a change may not have big impact.

And if the FDA were able to get their way, as it apparently might, it wouldn't only discourage people from using them.","The World Health Organization will push at least  more years before it decides that tobacco is a public health priority. ""By that time, people will have been smoking for decades, and we will have failed,"" the WHO's World Health Organization chief Thomas Frieden said, predicting a ""horrific"" health crisis. Even before , though, WHO and other health agencies had acknowledged largely said that they did not know how to stop the epidemic. Yet now they're in a position to do something. They've And WHO has made it clear: The only way to effectively halt smoking is to put e-cigarettes under the same laws that regulate other tobacco products. cigarettes. But because they're considered ""health products,"" that may not pass muster with the FDAâ€”and because so many smokers are using them already, a change may not have never make any big impact. And if the FDA were able to get interpret their laws that way, as it apparently might, it wouldn't only discourage people hinder smokers from using them.",13.296788215637209,28.454456329345703,15.157668113708496,2.587522506713867,3.3483047485351562,0.7607822418212891
