org_sentences,paraphrased,org_perplexity,para_perplexity,diff_perplex,log_likelihood_org,log_likelihood_para,diff_log_likelihood
"Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action.

""They are not doing what they should be doing for the people,"" Genkoff said.","Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, complaint, is not properly disposing trash at its recycling facility in center south of the city center. The city's Department of Streets Recycling and Sanitation recently sent a letter to the company that's been signed by named in the complaint with the state agencies, ordering it to take some action. ""They are not doing what they should be 've been publicly doing for the people,"" Genkoff said.",14.996371269226074,40.37642288208008,25.380051612854004,2.707808256149292,3.6982460021972656,0.9904377460479736
"Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action.

""They are not doing what they should be doing for the people,"" Genkoff said.","Maryland's Environmental Protection Administrator Paul Genkoff . He says the company, which isn't named in the lawsuit, is not properly disposing of trash at its recycling facility in the city center. The city's Baltimore Department of Streets and Sanitation the City Council recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action. ""They are not doing what they should be doing for the people,"" Genkoff said.",14.996371269226074,20.58584213256836,5.589470863342285,2.707808256149292,3.0246036052703857,0.31679534912109375
"Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action.

""They are not doing what they should be doing for the people,"" Genkoff said.","Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently Public Works Wednesday sent a letter to the company that's been signed by in charge of the state agencies, facility for months ordering it to take some action. ""They are not doing what they should be doing for the people,"" Genkoff public,"" Wilson said.",14.996371269226074,38.59245681762695,23.59608554840088,2.707808256149292,3.6530568599700928,0.9452486038208008
"Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action.

""They are not doing what they should be doing for the people,"" Genkoff said.","Maryland's Environmental Protection Administrator Paul Genkoff says Taylor, alleges the company, which isn't named in the lawsuit, is not properly disposing trash at from its recycling facility in the city center. The city's Baltimore Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action. ""They are not doing what they should be doing for the people,"" Genkoff said.",14.996371269226074,25.97745513916016,10.981083869934082,2.707808256149292,3.2572290897369385,0.5494208335876465
"Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action.

""They are not doing what they should be doing for the people,"" Genkoff said.","Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action. ""They are not doing what they should be doing doing,"" said Gene Krause, city agency manager for the people,"" Genkoff project, who said.",14.996371269226074,27.19363784790039,12.197266578674316,2.707808256149292,3.302983045578003,0.5951747894287109
"Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action.

""They are not doing what they should be doing for the people,"" Genkoff said.","Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't is named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed sued by the state agencies, ordering it to take some action. actions. ""They are not doing what they should be doing for the to safeguard people,"" Genkoff said.",14.996371269226074,28.838340759277344,13.84196949005127,2.707808256149292,3.361705780029297,0.6538975238800049
"Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action.

""They are not doing what they should be doing for the people,"" Genkoff said.","Maryland's Environmental Protection Administrator Agency. Councilman Paul Genkoff says the company, which isn't named in the lawsuit, suit, is not properly disposing sorting local trash at its recycling facility in the city center. The city's Department of Streets Public Health and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action. ""They are not doing what they should be doing for the people,"" Genkoff said.",14.996371269226074,32.18327713012695,17.18690586090088,2.707808256149292,3.471446990966797,0.7636387348175049
"Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action.

""They are not doing what they should be doing for the people,"" Genkoff said.","Maryland's Environmental Protection Administrator Paul Genkoff says C. Jones said the company, which isn't named in the lawsuit, is not properly disposing of trash at that goes to its recycling facility in the city center. The city's Department of Streets and Sanitation recently Streetscapes has sent a letter to the company that's been signed by the state agencies, ordering it to take some action. ""They are not doing what they should be doing for the people,"" Genkoff said.",14.996371269226074,26.60551071166992,11.609139442443848,2.707808256149292,3.281118392944336,0.573310136795044
"Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action.

""They are not doing what they should be doing for the people,"" Genkoff said.","Maryland's Environmental Protection Administrator Agency. Mayor Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it asking them to take some action. ""They basic precautions. ""Companies are not doing what they should be doing for the people,"" Genkoff said.",14.996371269226074,33.97383499145508,18.977463722229004,2.707808256149292,3.525590658187866,0.8177824020385742
"Maryland's Environmental Protection Administrator Paul Genkoff says the company, which isn't named in the lawsuit, is not properly disposing trash at its recycling facility in the city center. The city's Department of Streets and Sanitation recently sent a letter to the company that's been signed by the state agencies, ordering it to take some action.

""They are not doing what they should be doing for the people,"" Genkoff said.","Maryland's Environmental Protection Administrator Paul Genkoff says the company, city, which isn't named in part of the lawsuit, is not properly disposing trash at its recycling facility in the city one arid center. The city's Department of Streets and Sanitation recently sent a letter to the company that's center, which hasn't been signed by the state agencies, ordering it to take some action. ""They are not doing what they should be doing for the people,"" Genkoff said.",14.996371269226074,27.42326164245605,12.42689037322998,2.707808256149292,3.311391592025757,0.6035833358764648
