org_sentences,paraphrased,org_perplexity,para_perplexity,diff_perplex,log_likelihood_org,log_likelihood_para,diff_log_likelihood
"Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species.

However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger 11). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger 11).","Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any think of its wasting elements but keeps and recycles them all including water, air , dust and organic the fertility. Recycling of natural elements occurs is essential in order to maintain ecological balance for survival of all living species. However, human beings have meddled with nature so much that problems such as depletion of ozone layer , nitrogen oxide and methane and global warming are inflicting the human race adversely (Kalman and Sjonger ). An example of a process in which nature recycles one of its constituent elements s is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger ).",22.401826858520508,35.00019454956055,12.59836769104004,3.109142541885376,3.5553536415100098,0.4462110996246338
"Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species.

However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger 11). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger 11).","Nature comprises in nature. Although nature has many processes that recycle various elements to avoid ,nature can not be freed from human wastage. Nature does not waste any of its elements and elements, but recycles them all including water, air and organic fertility. Recycling of natural elements nature occurs in order to maintain ecological create balance for survival of all living species. However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger ). An example of a process in which nature recycles one of its constituent elements s is the water cycle. By definition, the water cycle (WCC) is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger ).",22.401826858520508,36.3237419128418,13.921915054321287,3.109142541885376,3.5924715995788574,0.48332905769348145
"Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species.

However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger 11). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger 11).","Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species. However, human beings have meddled with nature so much that problems such as depletion of ozone layer layer, global pollution and global warming are inflicting the human race adversely (Kalman and Sjonger ). An example of a process in which nature recycles one of its constituent elements s is the water cycle. By definition, the natural water cycle is a continuous movement transit of water between the earth earthƒ??s surface and the atmosphere (Kalman and Sjonger ).",22.401826858520508,33.38862991333008,10.98680305480957,3.109142541885376,3.5082151889801025,0.39907264709472656
"Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species.

However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger 11). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger 11).","Nature comprises many processes that recycle in which life cycles the various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species. However, human beings have meddled with nature so much that problems such as depletion the bleaching of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger ). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement cycle of exchange of water between the earth surface sea, terrestrial surfaces, and the atmosphere (Kalman and Sjonger ).",22.401826858520508,32.624305725097656,10.222478866577148,3.109142541885376,3.4850575923919678,0.3759150505065918
"Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species.

However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger 11). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger 11).","Nature comprises many processes that recycle various elements to avoid human maintain ecological balance without wastage. Nature does not waste any of its elements and recycles them all including water, in various forms such as ozone layer, fresh air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species. However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman as well as other animal and Sjonger ). plant species. An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth ƒ??s surface and the atmosphere (Kalman and Sjonger ).",22.401826858520508,34.528751373291016,12.126924514770508,3.109142541885376,3.541792154312134,0.4326496124267578
"Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species.

However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger 11). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger 11).","Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for and survival of all living species. However, human beings have meddled with abused nature so much that problems such as depletion of ozone layer and layer, global warming and erosion are now inflicting the human race adversely (Kalman and Sjonger ). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, In this process, the water cycle earthƒ??s surface is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger ).",22.401826858520508,37.57761764526367,15.175790786743164,3.109142541885376,3.626408576965332,0.517266035079956
"Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species.

However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger 11). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger 11).","Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species. However, human entities. Human beings have meddled are concerned with nature recycling activities so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger ). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement circle of water between the earth surface and the atmosphere (Kalman and Sjonger ).",22.401826858520508,32.369171142578125,9.967344284057615,3.109142541885376,3.4772064685821533,0.36806392669677734
"Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species.

However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger 11). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger 11).","Nature comprises many such processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air gas, water and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species. However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger ). ). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a the continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger ).",22.401826858520508,27.413827896118164,5.012001037597656,3.109142541885376,3.3110475540161133,0.2019050121307373
"Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species.

However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger 11). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger 11).","Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and but recycles them all including water, air , plant nutrients, and organic soil fertility. Recycling of natural elements occurs in order to various processes in nature that maintain ecological balance for survival of all living species. However, human beings have meddled with wrecked nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger ). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface Earthƒ??s crust and the atmosphere (Kalman and Sjonger ).",22.401826858520508,34.64290237426758,12.24107551574707,3.109142541885376,3.545092821121216,0.43595027923583984
"Nature comprises many processes that recycle various elements to avoid human wastage. Nature does not waste any of its elements and recycles them all including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance for survival of all living species.

However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger 11). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface and the atmosphere (Kalman and Sjonger 11).","Nature comprises of many cycles of elements, life and processes that recycle various elements to avoid human wastage. Nature does not waste discard any of its elements and recycles them all its constituent elements including water, air and organic fertility. Recycling of natural elements occurs in order to maintain ecological balance balanced polar temperatures for survival of all living species. However, human beings have meddled with nature so much that problems such as depletion of ozone layer and global warming are inflicting the human race adversely (Kalman and Sjonger ). An example of a process in which nature recycles one of its constituent elements is the water cycle. By definition, the water cycle is a continuous movement of water between the earth surface oceans and the atmosphere (Kalman and Sjonger ).",22.401826858520508,30.85799598693848,8.456169128417969,3.109142541885376,3.429395914077759,0.3202533721923828
